month,day,hour,439,440,441,910,442,443,444,445,324,lamax
10,18,22,0,0,0,1,0,0,0,0,0,58.438250000000004
10,18,23,0,0,0,1,0,0,0,0,0,57.54258333333333
10,19,00,0,0,0,1,0,0,0,0,0,59.00461111111111
10,19,01,0,0,0,1,0,0,0,0,0,58.759249999999994
10,19,02,0,0,0,1,0,0,0,0,0,54.61858333333333
10,19,03,0,0,0,1,0,0,0,0,0,52.75416666666667
10,19,04,0,0,0,1,0,0,0,0,0,53.52097222222222
10,19,05,0,0,0,1,0,0,0,0,0,51.036944444444444
10,19,06,0,0,0,1,0,0,0,0,0,52.84469444444444
10,19,07,0,0,0,1,0,0,0,0,0,57.10475
10,19,08,0,0,0,1,0,0,0,0,0,60.780722222222224
10,19,09,0,0,0,1,0,0,0,0,0,60.625194444444446
10,19,10,0,0,0,1,0,0,0,0,0,59.283138888888885
10,19,11,0,0,0,1,0,0,0,0,0,58.88236111111111
10,19,12,0,0,0,1,0,0,0,0,0,60.836888888888886
10,19,13,0,0,0,1,0,0,0,0,0,60.47369444444444
10,19,14,0,0,0,1,0,0,0,0,0,60.35219444444444
10,19,15,0,0,0,1,0,0,0,0,0,59.26744444444444
10,19,16,0,0,0,1,0,0,0,0,0,59.28111111111111
10,19,17,0,0,0,1,0,0,0,0,0,59.94
10,19,18,0,0,0,1,0,0,0,0,0,60.156444444444446
10,19,19,0,0,0,1,0,0,0,0,0,59.54830555555555
10,19,20,0,0,0,1,0,0,0,0,0,59.625
10,19,21,0,0,0,1,0,0,0,0,0,57.95086111111111
10,19,22,0,0,0,1,0,0,0,0,0,58.697805555555554
10,19,23,0,0,0,1,0,0,0,0,0,56.76525
10,20,00,0,0,0,1,0,0,0,0,0,58.55758333333333
10,20,01,0,0,0,1,0,0,0,0,0,57.427749999999996
10,20,02,0,0,0,1,0,0,0,0,0,53.57288888888889
10,20,03,0,0,0,1,0,0,0,0,0,53.354959711030844
10,20,04,0,0,0,1,0,0,0,0,0,53.718810780772436
10,20,05,0,0,0,1,0,0,0,0,0,51.015580016934805
10,20,06,0,0,0,1,0,0,0,0,0,54.52861111111111
10,20,07,0,0,0,1,0,0,0,0,0,56.80405555555556
10,20,08,0,0,0,1,0,0,0,0,0,60.40630555555556
10,20,09,0,0,0,1,0,0,0,0,0,60.616055555555555
10,20,10,0,0,0,1,0,0,0,0,0,60.31517088080022
10,20,11,0,0,0,1,0,0,0,0,0,63.312666666666665
10,20,12,0,0,0,1,0,0,0,0,0,61.421305555555556
10,20,13,0,0,0,1,0,0,0,0,0,60.25358333333333
10,20,14,0,0,0,1,0,0,0,0,0,59.94680555555556
10,20,15,0,0,0,1,0,0,0,0,0,60.15577777777777
10,20,16,0,0,0,1,0,0,0,0,0,60.025416666666665
10,20,17,0,0,0,1,0,0,0,0,0,59.87005555555556
10,20,18,0,0,0,1,0,0,0,0,0,60.887055555555555
10,20,19,0,0,0,1,0,0,0,0,0,60.612833333333334
10,20,20,0,0,0,1,0,0,0,0,0,59.444111111111106
10,20,21,0,0,0,1,0,0,0,0,0,59.11402777777778
10,20,22,0,0,0,1,0,0,0,0,0,59.12088888888889
10,20,23,0,0,0,1,0,0,0,0,0,59.267999999999994
10,21,00,0,0,0,1,0,0,0,0,0,61.193333333333335
10,21,01,0,0,0,1,0,0,0,0,0,62.015
10,21,02,0,0,0,1,0,0,0,0,0,60.934194444444444
10,21,03,0,0,0,1,0,0,0,0,0,59.78508333333333
10,21,04,0,0,0,1,0,0,0,0,0,57.46013888888889
10,21,05,0,0,0,1,0,0,0,0,0,53.16802777777777
10,21,06,0,0,0,1,0,0,0,0,0,54.98486111111111
10,21,07,0,0,0,1,0,0,0,0,0,58.501000000000005
10,21,08,0,0,0,1,0,0,0,0,0,62.794361111111115
10,21,09,0,0,0,1,0,0,0,0,0,61.239361111111116
10,21,10,0,0,0,1,0,0,0,0,0,60.730611111111116
10,21,11,0,0,0,1,0,0,0,0,0,61.63119444444444
10,21,12,0,0,0,1,0,0,0,0,0,59.189416666666666
10,21,13,0,0,0,1,0,0,0,0,0,61.440333333333335
10,21,14,0,0,0,1,0,0,0,0,0,59.32897222222222
10,21,15,0,0,0,1,0,0,0,0,0,59.33902777777778
10,21,16,0,0,0,1,0,0,0,0,0,60.53605555555555
10,21,17,0,0,0,1,0,0,0,0,0,59.76091666666667
10,21,18,0,0,0,1,0,0,0,0,0,60.60583333333334
10,21,19,0,0,0,1,0,0,0,0,0,60.24022222222222
10,21,20,0,0,0,1,0,0,0,0,0,59.28627777777778
10,21,21,0,0,0,1,0,0,0,0,0,57.36836111111111
10,21,22,0,0,0,1,0,0,0,0,0,57.181749999999994
10,21,23,0,0,0,1,0,0,0,0,0,56.43311111111112
10,22,00,0,0,0,1,0,0,0,0,0,54.65277777777778
10,22,01,0,0,0,1,0,0,0,0,0,54.70133333333333
10,22,02,0,0,0,1,0,0,0,0,0,50.72027777777778
10,22,03,0,0,0,1,0,0,0,0,0,50.31455555555556
10,22,04,0,0,0,1,0,0,0,0,0,49.04897222222222
10,22,05,0,0,0,1,0,0,0,0,0,48.474500000000006
10,22,06,0,0,0,1,0,0,0,0,0,49.13505555555556
10,22,07,0,0,0,1,0,0,0,0,0,50.66977777777778
10,22,08,0,0,0,1,0,0,0,0,0,56.30111111111111
10,22,09,0,0,0,1,0,0,0,0,0,58.045361111111106
10,22,10,0,0,0,1,0,0,0,0,0,55.89202777777778
10,22,11,0,0,0,1,0,0,0,0,0,56.58152777777778
10,22,12,0,0,0,1,0,0,0,0,0,57.75676576826896
10,22,13,0,0,0,1,0,0,0,0,0,57.55119444444444
10,22,14,0,0,0,1,0,0,0,0,0,57.008388888888895
10,22,15,0,0,0,1,0,0,0,0,0,57.93138888888889
10,22,16,0,0,0,1,0,0,0,0,0,58.019555555555556
10,22,17,0,0,0,1,0,0,0,0,0,58.09863888888889
10,22,18,0,0,0,1,0,0,0,0,0,58.840777777777774
10,22,19,0,0,0,1,0,0,0,0,0,61.393055555555556
10,22,20,0,0,0,1,0,0,0,0,0,61.98719444444444
10,22,21,0,0,0,1,0,0,0,0,0,60.812777777777775
10,22,22,0,0,0,1,0,0,0,0,0,56.60125
10,22,23,0,0,0,1,0,0,0,0,0,56.35627777777778
10,23,00,0,0,0,1,0,0,0,0,0,53.786
10,23,01,0,0,0,1,0,0,0,0,0,50.545722222222224
10,23,02,0,0,0,1,0,0,0,0,0,50.54683333333333
10,23,03,0,0,0,1,0,0,0,0,0,50.25325
10,23,04,0,0,0,1,0,0,0,0,0,48.41225
10,23,05,0,0,0,1,0,0,0,0,0,46.505
10,23,06,0,0,0,1,0,0,0,0,0,45.52225
10,23,07,0,0,0,1,0,0,0,0,0,50.876555555555555
10,23,08,0,0,0,1,0,0,0,0,0,48.166111111111114
10,23,09,0,0,0,1,0,0,0,0,0,51.67777777777778
10,23,10,0,0,0,1,0,0,0,0,0,55.15080555555556
10,23,11,0,0,0,1,0,0,0,0,0,56.25269444444445
10,23,12,0,0,0,1,0,0,0,0,0,57.76122222222222
10,23,13,0,0,0,1,0,0,0,0,0,55.14972222222222
10,23,14,0,0,0,1,0,0,0,0,0,56.60311111111111
10,23,15,0,0,0,1,0,0,0,0,0,54.860638888888886
10,23,16,0,0,0,1,0,0,0,0,0,55.39483333333333
10,23,17,0,0,0,1,0,0,0,0,0,57.461777777777776
10,23,18,0,0,0,1,0,0,0,0,0,59.552305555555556
10,23,19,0,0,0,1,0,0,0,0,0,59.33552777777778
10,23,20,0,0,0,1,0,0,0,0,0,59.69358333333333
10,23,21,0,0,0,1,0,0,0,0,0,59.02502777777778
10,23,22,0,0,0,1,0,0,0,0,0,56.20952777777777
10,23,23,0,0,0,1,0,0,0,0,0,52.423138888888886
10,24,00,0,0,0,1,0,0,0,0,0,51.05130555555556
10,24,01,0,0,0,1,0,0,0,0,0,47.29911111111111
10,24,02,0,0,0,1,0,0,0,0,0,50.77297222222222
10,24,03,0,0,0,1,0,0,0,0,0,48.67802777777778
10,24,04,0,0,0,1,0,0,0,0,0,46.58402777777778
10,24,05,0,0,0,1,0,0,0,0,0,49.520611111111116
10,24,06,0,0,0,1,0,0,0,0,0,52.02280555555556
10,24,07,0,0,0,1,0,0,0,0,0,57.09619444444444
10,24,08,0,0,0,1,0,0,0,0,0,60.28866666666667
10,24,09,0,0,0,1,0,0,0,0,0,59.51747222222222
10,24,10,0,0,0,1,0,0,0,0,0,59.91180555555555
10,24,11,0,0,0,1,0,0,0,0,0,60.431638888888884
10,24,12,0,0,0,1,0,0,0,0,0,60.43438888888888
10,24,13,0,0,0,1,0,0,0,0,0,60.45747222222222
10,24,14,0,0,0,1,0,0,0,0,0,61.43173103639899
10,24,15,0,0,0,1,0,0,0,0,0,61.92316666666667
10,24,16,0,0,0,1,0,0,0,0,0,60.411722222222224
10,24,17,0,0,0,1,0,0,0,0,0,60.56033333333334
10,24,18,0,0,0,1,0,0,0,0,0,60.68069444444444
10,24,19,0,0,0,1,0,0,0,0,0,60.267805555555555
10,24,20,0,0,0,1,0,0,0,0,0,64.21141666666666
10,24,21,0,0,0,1,0,0,0,0,0,61.06575
10,24,22,0,0,0,1,0,0,0,0,0,56.98708333333333
10,24,23,0,0,0,1,0,0,0,0,0,54.93911111111111
10,25,00,0,0,0,1,0,0,0,0,0,54.82541666666667
10,25,01,0,0,0,1,0,0,0,0,0,53.045833333333334
10,25,02,0,0,0,1,0,0,0,0,0,51.23363888888889
10,25,03,0,0,0,1,0,0,0,0,0,49.620916666666666
10,25,04,0,0,0,1,0,0,0,0,0,49.33752777777778
10,25,05,0,0,0,1,0,0,0,0,0,46.89083333333333
10,25,06,0,0,0,1,0,0,0,0,0,52.59386111111111
10,25,07,0,0,0,1,0,0,0,0,0,56.84433333333334
10,25,08,0,0,0,1,0,0,0,0,0,61.76638888888889
10,25,09,0,0,0,1,0,0,0,0,0,61.19175
10,25,10,0,0,0,1,0,0,0,0,0,61.2885
10,25,11,0,0,0,1,0,0,0,0,0,59.39544444444444
10,25,12,0,0,0,1,0,0,0,0,0,59.82805555555556
10,25,13,0,0,0,1,0,0,0,0,0,61.10805779383162
10,25,14,0,0,0,1,0,0,0,0,0,58.528888888888886
10,25,15,0,0,0,1,0,0,0,0,0,59.05586111111111
10,25,16,0,0,0,1,0,0,0,0,0,59.552305555555556
10,25,17,0,0,0,1,0,0,0,0,0,59.71
10,25,18,0,0,0,1,0,0,0,0,0,60.70119444444444
10,25,19,0,0,0,1,0,0,0,0,0,60.34486111111111
10,25,20,0,0,0,1,0,0,0,0,0,59.86377777777778
10,25,21,0,0,0,1,0,0,0,0,0,57.775305555555555
10,25,22,0,0,0,1,0,0,0,0,0,58.970416666666665
10,25,23,0,0,0,1,0,0,0,0,0,58.65719444444444
10,26,00,0,0,0,1,0,0,0,0,0,57.1215
10,26,01,0,0,0,1,0,0,0,0,0,56.524249999999995
10,26,02,0,0,0,1,0,0,0,0,0,55.30302777777778
10,26,03,0,0,0,1,0,0,0,0,0,52.59780555555556
10,26,04,0,0,0,1,0,0,0,0,0,49.38097222222222
10,26,05,0,0,0,1,0,0,0,0,0,50.129194444444444
10,26,06,0,0,0,1,0,0,0,0,0,54.642250000000004
10,26,07,0,0,0,1,0,0,0,0,0,56.291222222222224
10,26,08,0,0,0,1,0,0,0,0,0,60.00058333333334
10,26,09,0,0,0,1,0,0,0,0,0,60.46125
10,26,10,0,0,0,1,0,0,0,0,0,59.069500000000005
10,26,11,0,0,0,1,0,0,0,0,0,58.83541666666667
10,26,12,0,0,0,1,0,0,0,0,0,59.554111111111105
10,26,13,0,0,0,1,0,0,0,0,0,60.02386111111111
10,26,14,0,0,0,1,0,0,0,0,0,58.89933333333334
10,26,15,0,0,0,1,0,0,0,0,0,58.71261111111111
10,26,16,0,0,0,1,0,0,0,0,0,58.910805555555555
10,26,17,0,0,0,1,0,0,0,0,0,59.37649347040845
10,26,18,0,0,0,1,0,0,0,0,0,60.79416666666667
10,26,19,0,0,0,1,0,0,0,0,0,60.747861111111106
10,26,20,0,0,0,1,0,0,0,0,0,60.81194444444444
10,26,21,0,0,0,1,0,0,0,0,0,60.878638888888894
10,26,22,0,0,0,1,0,0,0,0,0,60.25988888888889
10,26,23,0,0,0,1,0,0,0,0,0,59.152027777777775
10,27,00,0,0,0,1,0,0,0,0,0,59.204
10,27,01,0,0,0,1,0,0,0,0,0,57.78772222222222
10,27,02,0,0,0,1,0,0,0,0,0,55.73905555555556
10,27,03,0,0,0,1,0,0,0,0,0,55.738055555555555
10,27,04,0,0,0,1,0,0,0,0,0,51.288111111111114
10,27,05,0,0,0,1,0,0,0,0,0,52.749472222222224
10,27,06,0,0,0,1,0,0,0,0,0,53.52144444444445
10,27,07,0,0,0,1,0,0,0,0,0,56.05747222222222
10,27,08,0,0,0,1,0,0,0,0,0,58.960972222222225
10,27,09,0,0,0,1,0,0,0,0,0,58.68822222222222
10,27,10,0,0,0,1,0,0,0,0,0,59.75058333333334
10,27,11,0,0,0,1,0,0,0,0,0,61.0235
10,27,12,0,0,0,1,0,0,0,0,0,59.58963888888889
10,27,13,0,0,0,1,0,0,0,0,0,60.57688888888889
10,27,14,0,0,0,1,0,0,0,0,0,58.365722222222225
10,27,15,0,0,0,1,0,0,0,0,0,58.40147222222222
10,27,16,0,0,0,1,0,0,0,0,0,59.79213888888889
10,27,17,0,0,0,1,0,0,0,0,0,59.659083333333335
10,27,18,0,0,0,1,0,0,0,0,0,61.50355555555555
10,27,19,0,0,0,1,0,0,0,0,0,60.71363888888889
10,27,20,0,0,0,1,0,0,0,0,0,59.03819444444444
10,27,21,0,0,0,1,0,0,0,0,0,57.8515
10,27,22,0,0,0,1,0,0,0,0,0,58.36236111111111
10,27,23,0,0,0,1,0,0,0,0,0,57.352444444444444
10,28,00,0,0,0,1,0,0,0,0,0,56.04383333333333
10,28,01,0,0,0,1,0,0,0,0,0,56.00013888888889
10,28,02,0,0,0,1,0,0,0,0,0,55.18183333333334
10,28,03,0,0,0,1,0,0,0,0,0,53.62377777777778
10,28,04,0,0,0,1,0,0,0,0,0,55.527944444444444
10,28,05,0,0,0,1,0,0,0,0,0,51.63122222222222
10,28,06,0,0,0,1,0,0,0,0,0,52.90125
10,28,07,0,0,0,1,0,0,0,0,0,57.35502777777778
10,28,08,0,0,0,1,0,0,0,0,0,59.52311111111111
10,28,09,0,0,0,1,0,0,0,0,0,59.153111111111116
10,28,10,0,0,0,1,0,0,0,0,0,60.005833333333335
10,28,11,0,0,0,1,0,0,0,0,0,58.770583333333335
10,28,12,0,0,0,1,0,0,0,0,0,60.242333333333335
10,28,13,0,0,0,1,0,0,0,0,0,60.12672222222223
10,28,14,0,0,0,1,0,0,0,0,0,59.959611111111116
10,28,15,0,0,0,1,0,0,0,0,0,59.44294444444444
10,28,16,0,0,0,1,0,0,0,0,0,59.77744444444444
10,28,17,0,0,0,1,0,0,0,0,0,60.36133333333333
10,28,18,0,0,0,1,0,0,0,0,0,59.95863888888889
10,28,19,0,0,0,1,0,0,0,0,0,59.1136186770428
10,28,20,0,0,0,1,0,0,0,0,0,59.14597222222222
10,28,21,0,0,0,1,0,0,0,0,0,57.44122222222222
10,28,22,0,0,0,1,0,0,0,0,0,56.11655555555556
10,28,23,0,0,0,1,0,0,0,0,0,57.03852777777778
10,29,00,0,0,0,1,0,0,0,0,0,56.969388888888886
10,29,01,0,0,0,1,0,0,0,0,0,52.82647222222222
10,29,02,0,0,0,1,0,0,0,0,0,51.50338888888889
10,29,03,0,0,0,1,0,0,0,0,0,48.78063888888889
10,29,04,0,0,0,1,0,0,0,0,0,48.658500000000004
10,29,05,0,0,0,1,0,0,0,0,0,47.71297222222223
10,29,06,0,0,0,1,0,0,0,0,0,48.63697222222223
10,29,07,0,0,0,1,0,0,0,0,0,49.69111111111111
10,29,08,0,0,0,1,0,0,0,0,0,52.38666666666666
10,29,09,0,0,0,1,0,0,0,0,0,56.49802777777778
10,29,10,0,0,0,1,0,0,0,0,0,55.97816666666667
10,29,11,0,0,0,1,0,0,0,0,0,57.09647222222222
10,29,12,0,0,0,1,0,0,0,0,0,56.94277777777778
10,29,13,0,0,0,1,0,0,0,0,0,56.86388888888889
10,29,14,0,0,0,1,0,0,0,0,0,57.577083333333334
10,29,15,0,0,0,1,0,0,0,0,0,57.60383333333333
10,29,16,0,0,0,1,0,0,0,0,0,57.489472222222226
10,29,17,0,0,0,1,0,0,0,0,0,58.63319444444444
10,29,18,0,0,0,1,0,0,0,0,0,58.5125
10,29,19,0,0,0,1,0,0,0,0,0,58.69277777777778
10,29,20,0,0,0,1,0,0,0,0,0,56.03827777777777
10,29,21,0,0,0,1,0,0,0,0,0,56.505472222222224
10,29,22,0,0,0,1,0,0,0,0,0,54.889500000000005
10,29,23,0,0,0,1,0,0,0,0,0,54.22763888888889
10,30,00,0,0,0,1,0,0,0,0,0,54.29022222222222
10,30,01,0,0,0,1,0,0,0,0,0,51.66266666666667
10,30,02,0,0,0,1,0,0,0,0,0,49.218555555555554
10,30,03,0,0,0,1,0,0,0,0,0,49.07791666666667
10,30,04,0,0,0,1,0,0,0,0,0,47.13572222222222
10,30,05,0,0,0,1,0,0,0,0,0,45.965916666666665
10,30,06,0,0,0,1,0,0,0,0,0,45.21911111111111
10,30,07,0,0,0,1,0,0,0,0,0,46.95094549499444
10,30,08,0,0,0,1,0,0,0,0,0,48.41447222222222
10,30,09,0,0,0,1,0,0,0,0,0,53.77686111111112
10,30,10,0,0,0,1,0,0,0,0,0,53.42516666666667
10,30,11,0,0,0,1,0,0,0,0,0,56.894388888888884
10,30,12,0,0,0,1,0,0,0,0,0,55.06133333333333
10,30,13,0,0,0,1,0,0,0,0,0,54.31925
10,30,14,0,0,0,1,0,0,0,0,0,54.52497222222222
10,30,15,0,0,0,1,0,0,0,0,0,55.71216666666666
10,30,16,0,0,0,1,0,0,0,0,0,57.82988888888889
10,30,17,0,0,0,1,0,0,0,0,0,58.124722222222225
10,30,18,0,0,0,1,0,0,0,0,0,58.54913888888889
10,30,19,0,0,0,1,0,0,0,0,0,58.06869444444444
10,30,20,0,0,0,1,0,0,0,0,0,58.73315730961645
10,30,21,0,0,0,1,0,0,0,0,0,57.530750000000005
10,30,22,0,0,0,1,0,0,0,0,0,56.85677777777778
10,30,23,0,0,0,1,0,0,0,0,0,53.31791666666667
10,31,00,0,0,0,1,0,0,0,0,0,51.74875
10,31,01,0,0,0,1,0,0,0,0,0,48.69372222222222
10,31,02,0,0,0,1,0,0,0,0,0,46.745305555555554
10,31,03,0,0,0,1,0,0,0,0,0,45.78916666666667
10,31,04,0,0,0,1,0,0,0,0,0,43.82816666666667
10,31,05,0,0,0,1,0,0,0,0,0,44.23963888888889
10,31,06,0,0,0,1,0,0,0,0,0,49.4405
10,31,07,0,0,0,1,0,0,0,0,0,53.162000000000006
10,31,08,0,0,0,1,0,0,0,0,0,57.662861111111106
10,31,09,0,0,0,1,0,0,0,0,0,59.86361111111111
10,31,10,0,0,0,1,0,0,0,0,0,59.461638888888885
10,31,11,0,0,0,1,0,0,0,0,0,58.205444444444446
10,31,12,0,0,0,1,0,0,0,0,0,59.31922222222222
10,31,13,0,0,0,1,0,0,0,0,0,59.64169444444445
10,31,14,0,0,0,1,0,0,0,0,0,58.0885
10,31,15,0,0,0,1,0,0,0,0,0,59.09175
10,31,16,0,0,0,1,0,0,0,0,0,58.61947222222222
10,31,17,0,0,0,1,0,0,0,0,0,59.135333333333335
10,31,18,0,0,0,1,0,0,0,0,0,59.048027777777776
10,31,19,0,0,0,1,0,0,0,0,0,58.87430555555556
10,31,20,0,0,0,1,0,0,0,0,0,58.46525
10,31,21,0,0,0,1,0,0,0,0,0,57.32966666666666
10,31,22,0,0,0,1,0,0,0,0,0,56.59711111111111
10,31,23,0,0,0,1,0,0,0,0,0,57.812086690747435
11,01,00,0,0,0,1,0,0,0,0,0,59.18516666666667
11,01,01,0,0,0,1,0,0,0,0,0,61.98780555555556
11,01,02,0,0,0,1,0,0,0,0,0,58.16136111111111
11,01,03,0,0,0,1,0,0,0,0,0,57.05736111111111
11,01,04,0,0,0,1,0,0,0,0,0,57.086416666666665
11,01,05,0,0,0,1,0,0,0,0,0,55.64552777777778
11,01,06,0,0,0,1,0,0,0,0,0,52.70483333333333
11,01,07,0,0,0,1,0,0,0,0,0,51.95622222222222
11,01,08,0,0,0,1,0,0,0,0,0,50.87097222222222
11,01,09,0,0,0,1,0,0,0,0,0,55.018166666666666
11,01,10,0,0,0,1,0,0,0,0,0,56.81319444444444
11,01,11,0,0,0,1,0,0,0,0,0,58.37491666666667
11,01,12,0,0,0,1,0,0,0,0,0,57.93241666666667
11,01,13,0,0,0,1,0,0,0,0,0,57.19008333333333
11,01,14,0,0,0,1,0,0,0,0,0,58.415388888888884
11,01,15,0,0,0,1,0,0,0,0,0,57.74502777777778
11,01,16,0,0,0,1,0,0,0,0,0,57.01913888888889
11,01,17,0,0,0,1,0,0,0,0,0,57.281555555555556
11,01,18,0,0,0,1,0,0,0,0,0,58.40994444444444
11,01,19,0,0,0,1,0,0,0,0,0,58.230694444444445
11,01,20,0,0,0,1,0,0,0,0,0,56.47375
11,01,21,0,0,0,1,0,0,0,0,0,56.21125
11,01,22,0,0,0,1,0,0,0,0,0,55.09872222222222
11,01,23,0,0,0,1,0,0,0,0,0,54.8021116976938
11,02,00,0,0,0,1,0,0,0,0,0,54.660583333333335
11,02,01,0,0,0,1,0,0,0,0,0,54.21869444444444
11,02,02,0,0,0,1,0,0,0,0,0,52.09883333333333
11,02,03,0,0,0,1,0,0,0,0,0,53.158277777777776
11,02,04,0,0,0,1,0,0,0,0,0,50.89319444444445
11,02,05,0,0,0,1,0,0,0,0,0,49.58427777777778
11,02,06,0,0,0,1,0,0,0,0,0,50.99594444444444
11,02,07,0,0,0,1,0,0,0,0,0,53.71536111111111
11,02,08,0,0,0,1,0,0,0,0,0,57.355805555555555
11,02,09,0,0,0,1,0,0,0,0,0,56.455333333333336
11,02,10,0,0,0,1,0,0,0,0,0,57.77905555555556
11,02,11,0,0,0,1,0,0,0,0,0,57.439527777777776
11,02,12,0,0,0,1,0,0,0,0,0,57.50230555555555
11,02,13,0,0,0,1,0,0,0,0,0,56.96955555555555
11,02,14,0,0,0,1,0,0,0,0,0,57.28941666666667
11,02,15,0,0,0,1,0,0,0,0,0,56.21194444444444
11,02,16,0,0,0,1,0,0,0,0,0,56.08036111111111
11,02,17,0,0,0,1,0,0,0,0,0,58.04955555555556
11,02,18,0,0,0,1,0,0,0,0,0,58.824361111111116
11,02,19,0,0,0,1,0,0,0,0,0,58.62152777777778
11,02,20,0,0,0,1,0,0,0,0,0,57.26086111111111
11,02,21,0,0,0,1,0,0,0,0,0,57.811499999999995
11,02,22,0,0,0,1,0,0,0,0,0,57.279694444444445
11,02,23,0,0,0,1,0,0,0,0,0,54.230555555555554
11,03,00,0,0,0,1,0,0,0,0,0,54.16266666666667
11,03,01,0,0,0,1,0,0,0,0,0,54.36472222222222
11,03,02,0,0,0,1,0,0,0,0,0,51.430638888888886
11,03,03,0,0,0,1,0,0,0,0,0,51.24588888888889
11,03,04,0,0,0,1,0,0,0,0,0,50.657805555555555
11,03,05,0,0,0,1,0,0,0,0,0,50.02108333333333
11,03,06,0,0,0,1,0,0,0,0,0,53.559222222222225
11,03,07,0,0,0,1,0,0,0,0,0,58.407694444444445
11,03,08,0,0,0,1,0,0,0,0,0,58.414750000000005
11,03,09,0,0,0,1,0,0,0,0,0,59.05580555555555
11,03,10,0,0,0,1,0,0,0,0,0,58.66238888888889
11,03,11,0,0,0,1,0,0,0,0,0,60.961527777777775
11,03,12,0,0,0,1,0,0,0,0,0,57.735388888888885
11,03,13,0,0,0,1,0,0,0,0,0,59.04688888888889
11,03,14,0,0,0,1,0,0,0,0,0,60.71247222222222
11,03,15,0,0,0,1,0,0,0,0,0,60.97836111111111
11,03,16,0,0,0,1,0,0,0,0,0,59.62088888888889
11,03,17,0,0,0,1,0,0,0,0,0,61.437222222222225
11,03,18,0,0,0,1,0,0,0,0,0,61.31483333333333
11,03,19,0,0,0,1,0,0,0,0,0,61.53227777777778
11,03,20,0,0,0,1,0,0,0,0,0,60.85380555555556
11,03,21,0,0,0,1,0,0,0,0,0,60.10552777777777
11,03,22,0,0,0,1,0,0,0,0,0,60.90547222222222
